date,post_text,label
2023-11-15 15:11:03,Ano po IG ni ate na naka hime cut sa stem27 haha please oh,0
2023-11-15 15:10:04,S/O kay crushie from COM2*. Nakakabading yung ganda mo 😭,0
2023-11-15 15:07:03,shout out diyan sa crush ko diyan na alam kong alam niyang crush niya ako pero pinopormahan niya may jowa na. huyy! nandito ako single ohh 👉👈 -fdc 29,0
2023-11-15 15:06:02,"After 10 months, it’s kinda hard loving someone who doesn’t do and just say. Told you all about the things he’d do for you but a single note he can’t even make.",0
2023-11-15 15:05:03,cornelia street eme,0
2023-11-15 15:04:03,may spot ba sa ud na pwede magvape,0
2023-11-15 14:59:03,Hello! From what college is Ms. Roshan? I find her beautiful.,0
2023-11-15 14:58:03,"FOR SHS!!

visit niyo na po booth namin sa RM226!!
• pwede kayong gumawa ng FRIENDSHIP BRACELET
• mag COLOR ng ARTWORKS
• pwede rin mag laro ng ARCADE GAMES",1
2023-11-15 14:11:07,"Interest Check!! May interested ba bumili ng dessert in a cup heree? Milktea dome cup sizes, mga graham with different flavors?",0
2023-11-15 14:10:03,"Hello everyone! Survey lang po. Sino po gusto magpatutor ng Organic Chemistry po? I need 10 students po, 100php per hr lang po. Pls comment or like lang po. Thanks",0
2023-11-15 14:09:04,kasali ba sa 70k tuition ko yung nahigad ako,0
2023-11-15 14:08:05,"Still can't believe na may namamahiya pa rin na prof sa college. They are just being inconsiderate about the feelings and the privacy of the student.
She literally told the whole class who are the students who have failing grade on her subject",1
2023-11-15 14:06:06,"Hosting research kami today guys: JFH 309, anytime between 1:30pm-5pm, FREE SNACKS AND DRINKS. 15-20 minutes lang yung experiment. Requiring 1st to 2nd year po na PSYCH students. Please check us out nalang po thank you.",0
2023-11-15 12:49:02,hbd jian,0
2023-11-15 12:48:03,hi kay Isabella ng BSA11. single ka ba? for research purposes lang hehe.,0
2023-11-15 12:47:05,Bakit po ang hirap sa ust?,0
2023-11-15 12:46:02,"Hi! Neeed nyo ba help sa schoolworks nyo? Let us help you!!

Chat nyo kami dito:
https://www.facebook.com/acads.koomissions

ps: bago palang page namin will post proofs soon 🤗

Hi admin payagan nyo po sana itouhT_T",0
2023-11-15 12:45:04,Pwede po ba malaman kung single si ate kayla of clac? thnx,0
2023-11-15 12:44:02,"shoutout nga pala sa isa riyan, may gf na pero ang touchy pa rin sa ibang babae amp ito namang isa, alam na may gf na pero gora pa rin 😅 ito kayo —> 🖕🏻",0
2023-11-15 12:43:03,normal na ba sa mga church bois n maging babaero jaqjqjaahahha practice what u preach nga,0
2023-11-15 12:42:04,"shoutout sa prof naming di lang bodyshamer, but also a huge mysoginist 🤡🤡 the boomer mindset is insane po",0
2023-11-15 12:41:03,shoutout sa mga may small business dyan!! drop ur business page here! support ko kayo! <3,0
2023-11-15 12:40:03,"To those who think na hindi lang nya ako pinayagan mag bar or what

FYI, I'm not a kind of girl na pala labas. I'm an introvert at walang bisyo. I spend my life doing acads, hanging out with him and staying at home. I don't have much of that social life like most of u in this generation.

Kaya nga ako nakaabot dito, kase I dont have anyone like a bestfriend na mahihingian ng advice. I just really need to vent all these out.",0
2023-11-15 12:38:05,Naisip ko lang. Diba yung PAGASA nagbabantay ng bagyo? Bakit nakakapasok parin yung bagyo?,0
2023-11-15 12:37:03,"

Wag mo i-scroll kinakausap pa kita.",0
2023-11-15 12:36:04,"To the car with the Buzz and Woody plushy parked near the shs complex

MOVIEPEDIA
Toy Story/Transcript

27 The Chase
[With the rocket still taped to Buzz, the two toys sprint to the fence. Woody peeks out to see Andy's van's engine roaring, starting up]
Woody: Quick!
[Woody easily slips through the slats in the fence, but Buzz's rocket got him stuck. Woody climb to the rear bumper of the van then realizes Buzz's movement is silent. He looks back to discover that Buzz is stuck to the fence]
Buzz Lightyear: Just go! I'll catch up!
[Woody looks between Buzz and the van then made a decision. He jumped down and ran back to Buzz. The van begins pulling out of the driveway. Woody tugs on a loosened slat and breaks Buzz free of the fence. The two toys ran out to the street but the van is already driving away down the street]
[Then they heard a rumble and they look back to see the moving truck rolling towards them]
Sheriff Woody, and Buzz Lightyear: Aaaah!
[They duck down to avoid been hit by the truck as it rolls over them. After it passes, they start to chase it]
Buzz Lightyear: Come on!
[Scud is lying on the front porch when he perks up, seeing Woody, and Buzz running down the street after the moving truck. He growls, wanting to get back at them for duping him. Buzz runs faster than Woody and leap for a strap which is dangling from the back of the truck and grabs it to climb up to the bumper. Woody struggles to reach the strap but it keeps being out of reach]
Buzz Lightyear: You can do it, Woody!
[Woody jumps and grabs the strap]
Woody: Whew, I made it! (laughs)
Buzz Lightyear: (gasps)
[Woody look back to see Scud running towards them]
Woody: Aaaaaah!
[Scud bite on Woody's foot]
Woody: (kicking Scud with his other foot) Get away, you stupid dog! Down! Down!
[Scud began to drag Woody down to the end of the strap]
Buzz Lightyear: Hold on, Woody!
Woody: I can't do it! Take care of Andy for me!
Buzz Lightyear: No!
[Buzz jumps off of the truck and onto Scud's snout. He pull Scud's eyelids and snap them hard. Scud yelps in pain, letting go of Woody. He bucks wildly with Buzz still on him]
Woody: Buzz!
[Still hanging onto the strap, Woody scrambles up onto the bumper. He unlocks the back door of the truck and strains to get it open. Just then, the moving truck and the family van stop at the traffic lights. Woody slams into the door, making it slide up, carrying him with it. Hanging from the door, Woody scans the inside of the truck until he saw a box marked ANDY'S TOYS. Scud flings Buzz off his face. Buzz tumbles under a parked car. Scud runs to the car but can't get to Buzz due to the car too big for him to fit under. Woody open the box and inside is Slinky, Rex, Mr. Potato Head and Hamm]
Toys: What?
Rex: Are we there already? Woody!
Slinky: Woody?! How'd you -\-\
Hamm: How did you -\-\
[Woody push the box to the side and begin rummaging through the next box. Slinky, Potato Head, Rex and the other toys poke their heads out]
Hamm: What's going on? What's he taking?
Woody: Ah-hah! There you are!!
[The toys watch in confusion as Woody took out RC and his remote control out of the box]
Mr. Potato Head: Hey! What's he doing?
[Woody runs to the back of the truck and kicks RC out onto the street, making the toys scream in horror]
Rex: He's at it again!
[Woody turn on the remote and send RC to the parked car, pasting Scud on the way. RC's motor whirrs happily at Buzz being OK and Buzz smiles at him]
Woody: (laughs)
[The traffic light turned green, allowing the moving truck and Andy's family van to drive on]
Mr. Potato Head: Get him!
[The toys pour out of their boxes and charge towards Woody]
[Woody look back, gasps and quickly turn the wheel on the remote, making RC zoom with Buzz on board him towards the truck with Scud in hot pursuit. Woody steers the remote while trying to fend off the angry toys]
Woody: Ah-h!! Ah-h! No, no!
[Scud continues chasing Buzz and RC down the street, nearly close to chomp on him. In the truck, Rocky lifts Woody and spin him around in circles]
Woody: No, no, no! Wait!
(as Rocky spins him)
Woody: Whoa-Whoa-Whoa...!
[RC suddenly starts going around in circles because of the remote going around in Woody's hand]
Buzz Lightyear: (spinning) Whoa-Whoa-Whoa...!
[Rocky throws Woody to the floor, making RC going straight again with Scud still chasing him and Buzz clinging to him. Hamm leaps off a pile of boxes and onto Woody]
Hamm: Pig pile!!
[The impact makes RC jumps into the air and back onto the road. Buzz lands on RC, facing backwards. The traffic lights turn red and the wall of cross traffic move from both directions. Buzz looks back to see the lines of traffic in front of him]
Buzz Lightyear: Aaaah!
[He and RC drives straight into the lines of traffic with Scud blindly following them. Scud saw a car slamming on it's brakes on his side and went wide-eyed, realizing his mistake and skids to stop. The car swerves to avoid Scud and crashes into another car. Buzz and RC zipped through before the other cars collide with each other. Soon there is a multi-car pile up that encircles Scud, trapping him. He runs back and forth, trying to find a way out while people in their cars honk their horns at each other and shouting at each other]
Woman: Get out of that car!
Man: Move it!
[Buzz look up to see the crash and let out a sigh of relief, both for getting away from Scud and avoid getting hit by the cars. Back on the truck, Rocky holding Woody (still holding the remote) above his head and walk towards the open door]
Woody: No! Wait! You Don’t Understand! Buzz is out there! We've gotta help him!!
[He swung his arm and the remote around, accidentally knocks Mr. Potato Head's hat, eyes, mouth and nose off his body and onto the floor]
Mr. Potato Head: Toss him overboard!
Woody: No, no, no, wait! Ah!
[The toys throw Woody out into the road. The toys cheered as the truck rolled away]
Rex: Hooray!
Mr. Potato Head: So long Woody!
[Woody sighs in relief as he looks back and sees a blue car coming towards him. He ducks down to avoid getting hit as the car passes over him. Shaken, Woody gets up when Buzz and RC come racing up behind them]
Buzz Lightyear: Who-o-o-oa! Woody!
[RC sweeps up Woody and keep driving. Woody found themselves sitting in front of Buzz while still holding the remote]
Woody: Well, thanks for the ride.
Buzz Lightyear: (pointing ahead) Look out!!
[They see that they're about to slam into the rear tire of the car in front of them. Woody screams and quickly turns the wheel on the remote to make a hard left, missing the tire. RC swerves under the car]
Woody: Now let's catch up to that truck!
[He flick the switch from ON to TURBO and RC speeds up towards the moving truck.
[The toys are busy congratulating one another when Lenny glances out of the back and spots Woody, and Buzz]
Lenny: Guys! Guys! Woody riding RC! And Buzz is with them!
Toys: What?!!!
[The toys rush to the edge of the open truck. Bo lifts Lenny up to look through him]
Bo Peep: It is Buzz! Woody was telling the truth!
[The toys including Mr. Potato Head gasp in shock and horrified at what they have done]
Slinky: What have we done?!
Rex: Great. Now I have guilt.
Woody: We're almost there.
[RC is gaining on the moving truck]
Bo Peep: Rocky, the ramp!
[Rocky rush over to a lever on the side of the back. The sign above it reads ""RAMP: UP/DOWN."" Rocky push down the lever and the ramp starts to lower down. Woody, and Buzz look up to see the ramp about to come down on top of them]
Buzz Lightyear: Look out!!
[RC sped back just before the ramp slams down into the road. Sparks flew from the metal, scraping the road]
Slinky: (to other toys) Quick! Hold on to my tail!
[Mr. Potato Head and Rex grab on to Slinky's tail, allowing Slinky's front end to jump off the truck and onto the ramp. Slinky lean forward with his paw stretch out to Woody. Woody hands the remote to Buzz and leans forward to grab Slinky's paw. They grab hold of each other]
Mr. Potato Head: That a boy, Slink!!
[Then all of a sudden, RC starts to slow down, pulling Slinky's front end off the ramp]
Slinky: Woody!!
[His slinky middle began to stretch and the other toys look worried]
Slinky: Woody! Speed up!
Woody: (to Buzz) Speed up!
Buzz Lightyear: The batteries! They're running out!
[RC's headlight eyes sag as he slows down even more. As Slinky continues to stretching, RC began to weave side-to-side like a water skier]
Slinky: Whoa! Whoa! Whoa!
[Inside the family van, Molly look at the sideview mirror and saw RC with Woody, Buzz in it before they back out of view. Molly squeals with delight by the sight of what she saw. With Slinky's mid-section stretched to the limit, he began to lose his grip on Woody]
Slinky: I can't hold on much longer!
Woody: Slink! Hang on!
[Slinky's paws slips out of Woody's hands, sending his front shooting back into the truck and knocking over the toys]
Slinky: Aaaaaaah!
Toys: Ouch!
[RC slows down and sputters to a stop. Woody and Buzz watch in vain as the family van and moving truck disappear down the street. A cuckoo bird's chirps]
28 Rocket Power
Woody: (disappointed) Great!
[Buzz drops the remote in disappointment as he looks back at the rocket, which is still attached to his back which gives him an idea!]
Buzz Lightyear: Woody! The rocket!
Woody: The match!
[He pull out the match from his holster that Sid had put there earlier]
Woody: Yes! Thank you, Sid!
[Wood runs around behind Buzz, strikes the match against RC's back tire and is about to light the fuse when a car whizzes over them, blowing out the match. Woody looks stunned at this, clenched the match in his hands and falls prostrate to the ground]
Woody: No-o-o! No-no-no-no! No-o-o!
[Unable to watch a cowboy cry, Buzz bows his head, causing his helmet to block the sun from Woody. As Buzz's shadow moves over him, Woody stop sobbing and suddenly saw a white dot on his hand which is the same dot generated from Sid's magnifying glass. Seeing that Buzz's helmet aims the sunlight on his hand, Woody got an idea. He leaps up, grab Buzz's helmet and aligns it so the sunlight touches the fuse]
Buzz Lightyear: Woody?! What are you doing?
Woody: Hold still, Buzz!
[The fuse lights]
Woody: Ha-ha!!
Buzz Lightyear: You did it! Next stop. Andy.
[Then Woody stops smiling, remembering something]
Woody: Wait a minute...I just lit a rocket. Rockets explode -\-\
[The rocket fires, making RC go super fast, passing car after car. Woody's face starts wagging by the speed as the moving truck appears ahead of them. The toys gather around Slinky who has his spring splayed out in his middle]
Slinky: I shoulda held on longer.
[Lenny look out of the back and saw Woody, Buzz, and RC zooming up to them]
Lenny: Look! Look! It's Woody and Buzz! Comin' up fast!
Rex: Woody!
[The rocket is so strong that it began to lift Woody and Buzz into the air. Woody manages to hold on to RC but not for long as he forces to lose his grip, sending RC towards the moving van]
Rex: Take cover!!
[The toys ran out of the way. Only Mr. Potato Head remains standing as RC smash into him, sending his parts flying. The rocket carries Woody, and Buzz higher and higher]
Woody: Ahhh!! This is the part where we blow up!
Buzz Lightyear: Not today!
[He presses the red button which open his wings which breaks through the tape that holds him to the rocket. The toys separate from the rocket just before it explodes. The toys plummet towards the ground]
Woody: (covering his eyes) Ah-h-h-h-h!
[Just then Buzz banks under some power lines. Woody takes a peek saw that they're really flying]
Woody: Hey, Buzz!! You're flying!!
Buzz Lightyear: This isn't flying. This is falling -\-\ with style!
Woody: Ha ha!! To infinity, and beyond!!
[They soar towards the moving truck but then they flew over it, much to Woody's confusion]
Woody: Uh, Buzz?! We missed the truck!
Buzz Lightyear: We're not aiming for the truck!
[Woody look to see that they're gaining on the family van. They fly over to the sun roof and then drop into the car. Before anyone notices, Woody and Buzz land in a open box in the back seat, next to Andy hide behind the seat. Andy look over to see a limp Woody and Buzz inside the box]
Andy: Hey! Wow!
Andy's Mom: What? What is it?
Andy: (picking up the toys) Woody! Buzz!
Andy's Mom: Oh, great, you found them. Where were they?
Andy: Here! In the car!
Andy's Mom: See? Now, what did I tell you? Right where you left them.
[Andy hug his favorite toys happily. Woody and Buzz give each other a knowing wink before they resume freezement.]",0
2023-11-15 12:35:02,"oh my god guys, yung basurahan, a few steps away lang sa inyo tapos you chose pa to throw away your kalat sa ground nung sa bushes near sa JFH kubo. I know we have ate's and kuya's to clean the school but be responsible naman.

shout out po sa mga naka white uniform nung tuesday, naghanap ka pa ng validation sa friend mo kung itatapon mo ba pero sa ground mo naman itinapon when ang lapit mo na sa basurahan.",1
2023-11-15 12:34:04,"Grabe tong poging shs student na nakita ko, sa sobrang sabog di nakita muntik na masagasaan ng truck, ingat at tingin naman kayo minsan minsan!",0
2023-11-15 12:32:05,Amoy situationship na naman to shet lord guard my heart na lang po- college student na puro situationship lang ang nararanasan 💔,0
2023-11-15 12:30:03,Ang ganda ng girlfriend ko from PSY11 RAHHHH I LOVE YOU MWA MWA MWA TANGGAPIN MO TO ADMIN ILANG BESES NA 'KO NAG-SUBMIT PAKYU,0
2023-11-15 12:29:02,shoutout po kay izzy ang ganda ng buhok mo,0
2023-11-15 12:28:04,Appreciation post lang for Sir Goch. Idol ka po namin!,0
2023-11-15 12:27:05,ansaket mo happy (sad na ngayon) crush ko from bom3 kala ko naman may meaning na ala pala haha talo nnmn 💔💔💔,0
2023-11-15 12:26:03,Hello nga pala sa ex kong taga DLSU-D na nakipag break sakin dahil daw di niya kayang pag sabayin yung Acads at rs namin at mag med school na daw siya next s.y kaya di daw niya kaya i-balance pero may bagong jowa na ngayon :)) karmahin ka sana 😉,0
2023-11-15 12:25:04,"hi lasallians, pwede ba outsiders pumasok sa ud at mag iwan ng id sa guard?",1
2023-11-15 12:24:02,Mga tourism girlies puro pabebe at paganda lang. Wala naman binatbat sa recitation.,0
2023-11-15 12:23:03,"Yung psychology student na bigla nalang mag babad-finger, anong behavior po iyan?! hahaha. 🥴",0
2023-11-15 12:22:04,dalawang taon pa kaming magkakablockmates ng section na ito pero unang term palang wasak na agad sa kaplastikan at hypocrisy ng isang friend grp dyan lmao,0
2023-11-15 12:21:03,"Hi everyone! I'm from NUd planning na lumipat jan sa DLSU pero want ko muna po mag tour sa school to check every facilities. Pano poba or pwedi poba?

Psyche ng NUD na dinakaya",1
2023-11-15 12:20:02,"[saw the food square post and made me post about my thoughts sa cafeteria ng uls hehe which, in my opinion, is underrated.]

forever a gate 3 girlie. ULS has a great view in my opinion, you can view people by the greens and yet you are covered by them, watching them in plain sight. only few people go there most of the time because its a sports complex at bihira lang ang p.e students from time to time. its nice and quiet and if may swimming lessons sa olympic pool, you can hear the splash of water and the whistle which is nostalgic enough.

the only downside is the way up there is too steep, and will take you a few minutes and an empty lungs to get there.

coffee is good and cheap whether its hot or iced coffee. i only recommend their hotdog sandwiches (cheap too) since i'm not a fan of junk foods.

may tatlong community cats doon(?-isa lang ata), the water fountain serves very cold water (yun lang may malamig na water sa buong lasalle, kaso krazy ang agos nya), and you can doze off under the sun since ang laki ng shade ng puno doon. another downside is malanggam yung mga outdoor na stone tables haha + daming nagpbabagsakang bulaklak.

i have stayed and read my book there and the sun is so warm kahit tanghaling tapat idk why. that's all xoxo.",1
2023-11-15 12:19:04,Anong blocks po studyante ni sir pio sa REED01? Pa sit in ako at baka makita ko na future boyfriend ko,0
2023-11-15 12:18:03,Bakit may tiga- DLSUD na DDS/Marcos apologists?? Sayang tuition niyo beh,0
2023-11-15 12:17:04,sensya na kung cor nakasabit sa i.d lace ko 😓,0
2023-11-15 12:15:03,bakit naman lapitin ako ng mas bata ‼️‼️‼️‼️,0
2023-11-15 12:14:04,"Hellooo, i have a friend in archi and sabi niya sa akin na may prof daw silang kamukha ni wonwoo. TOTOO BA??? 😭😭",0
2023-11-15 12:13:05,"Mystery item!
Blonde guy from CLAC
Maangas sa balibol court
Tambay in vermosa mcdo

he is playing with my friend’s feelings!! Obvious naman na emotionally unavailable!!",0
2023-11-15 12:12:03,"CLAC (specifically, COM Girls) >>>>",0
2023-11-15 12:11:02,"if dlsu-d konek, why no konek sa phone ko bosit",0
2023-11-15 12:10:04,are guys from cscs red flags?,0
2023-11-15 12:09:02,"Relapse relapse ka jan eh di naman kayo naging mag jowa, ginawa ka lang comfort sa gabi",0
2023-11-15 12:07:02,"I’m starting to like someone from ceat wahahaha pls help
-nawawala ng landas na clac student",0
2023-11-15 12:06:05,i'm sorry but i can't get over how much the lesbianism in me is lesbianing rn bc not at me making a playlist for a blockmate who i haven't talked to yet. aND LOOK AT THE SONGS. GIRL GET UP. 😭 (i'm the same anon that asked for help kasi ginagawan na ng playlist 'yung blockmate),0
2023-11-15 12:04:04,"kung nasa sg ang true love, pwede po ba magkameet up ang lahat ng sg para naman kami nalang magmatch sa isa't isa?

-sg na gusto magmahal ng kapwa sg (collab kimmy)",0
2023-11-15 12:02:02,"Just had a rough time with GenMath today. But something happened that time that really made me think. It was a classmate of mine who, the same as my situation, was having a bad time like me. The difference however was he had a bunch of friends that were there to comfort him and make him feel like he's not alone in the struggle. God I wish I had friends/someone like that dito sa UD, to feel like you ""belong"" but I can't. Even though I am ""a part"" of a friend group, they don't bring me the comfort and company I expected. They do the opposite, cracking jokes sometimes about me which aren't funny but instead are annoying and make me angry (one joke almost made me want to punch that smug face they had, thinking they were a comedian) but most of the time they ignore me. I always have to constantly put up a mask to make them pay attention to me at least once but I can feel it shrink, deteriorate, and one day fall off. I desire something, someone, somewhere, a state of not existing but still conscious; a free soul that can roam around this beautiful world of ours but not face its harsh realities, explore the beauty humanity has to offer but at the same time not participate in its chaotic cycle. I desire the unattainable, I'm just a comedian telling myself this joke over and over again. Once I laughed at this joke of mine but not anymore, I still find it funny, but this deep abyss I have made for myself is overwhelming. Maybe one day that big event will come at my life, to finally roam around freely in this world without a care in the world and be who I want to be. Though they will still ignore me (to whom can a ghost even talk to?), but at least I can finally sit down and contemplate the beauty of life in a peculiar way.

P.S. Picture comes from a 1997 movie called The Taste of Cherry by Abbas Kiarostami.",0
